Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize
Eltham,44 Silver St,3,h,925000,12/08/2017,18,3095,1,2,1027
Eltham North,4 Colric Pl,3,h,900000,12/08/2017,18,3095,2,2,812
Elwood,25/5 Dickens St,1,u,559000,12/08/2017,7.2,3184,1,1,0
Elwood,2/27 Foam St,3,t,1225000,12/08/2017,7.2,3184,2,2,0
Elwood,4 Kendall St,4,h,3175000,12/08/2017,7.2,3184,2,3,558
Elwood,12/37 Tennyson St,2,u,520000,12/08/2017,7.2,3184,1,1,3256
Epping,17 Brigantia St,4,h,550000,12/08/2017,19.6,3076,2,2,400
Epping,8 Brownlow Cr,3,h,561000,12/08/2017,19.6,3076,1,0,518
Epping,5 Combe Ct,3,h,556000,12/08/2017,19.6,3076,1,1,525
Epping,14 Garth Pl,3,h,441000,12/08/2017,19.6,3076,2,1,210
Epping,99 Peppercorn Pde,3,h,552000,12/08/2017,19.6,3076,1,2,549
Essendon,11 Banchory St,4,h,2165000,12/08/2017,7.5,3040,2,3,951
Essendon,127 Deakin St,2,h,1280000,12/08/2017,7.5,3040,1,1,512
Essendon,75 Deakin St,3,h,1165000,12/08/2017,7.5,3040,1,1,590
Essendon,25 Hesleden St,5,h,2050000,12/08/2017,7.5,3040,3,3,663
Essendon,32 Roberts St,4,h,1500000,12/08/2017,7.5,3040,2,2,465
Fawkner,10 Baird St,5,h,900000,12/08/2017,13.1,3060,3,4,663
Fawkner,6 Brooks St,3,h,700000,12/08/2017,13.1,3060,1,4,658
Fawkner,50 Major Rd,1,h,515000,12/08/2017,13.1,3060,1,0,173
Ferntree Gully,11 Aitken Ct,3,h,904000,12/08/2017,24.8,3156,1,3,1014
Fitzroy,389 Gore St,3,h,2700000,12/08/2017,2.1,3065,3,1,433014
Fitzroy,411/416 Gore St,3,u,1060000,12/08/2017,2.1,3065,2,2,6367
Fitzroy,302/424 Gore St,1,u,545000,12/08/2017,2.1,3065,1,1,1730
Fitzroy,122 Nicholson St,4,h,3200000,12/08/2017,2.1,3065,4,0,225
Fitzroy North,40 Newry St,3,h,1705000,12/08/2017,3.6,3068,1,1,139
Fitzroy North,75/682 Nicholson St,3,u,850250,12/08/2017,3.6,3068,2,1,6712
Flemington,25 Elm St,3,h,1220000,12/08/2017,3.4,3031,1,1,293
Footscray,101/26 Beaurepaire Pde,2,u,455000,12/08/2017,5.1,3011,1,1,0
Footscray,12/26 Park St,2,t,575000,12/08/2017,5.1,3011,2,1,88
Forest Hill,4/13 Glen Valley Rd,1,h,360000,12/08/2017,15.4,3131,1,1,76
Frankston,50 Brooklyn Av,3,h,610000,12/08/2017,38,3199,2,1,654
Frankston South,5 Palmerston Cr,3,h,850000,12/08/2017,38,3199,1,1,884
Gisborne,42 Kilmore Rd,3,h,775000,12/08/2017,45.9,3437,2,4,1290
Gladstone Park,245 Carrick Dr,3,h,629000,12/08/2017,12.9,3043,1,2,552
Gladstone Park,1/96 Carrick Dr,3,h,452500,12/08/2017,12.9,3043,1,0,259
Glen Iris,26 Audrey Cr,5,h,3400000,12/08/2017,7.3,3146,3,2,720
Glen Iris,11/1419 High St,1,u,320000,12/08/2017,7.3,3146,1,0,0
Glen Iris,13/4 Hillside Pde,2,u,839000,12/08/2017,7.3,3146,1,1,97
Glen Iris,20 Madeline St,3,h,1690000,12/08/2017,7.3,3146,1,2,625
Glen Iris,15 Renwick St,4,h,2165000,12/08/2017,7.3,3146,3,2,409
Glen Iris,5 Ventich St,5,h,2215000,12/08/2017,7.3,3146,2,2,847
Glen Iris,5/31 Yeovil Rd,2,u,851000,12/08/2017,7.3,3146,1,1,100
Glen Iris,11 Young St,3,h,1910000,12/08/2017,7.3,3146,2,1,348
Glen Waverley,42 Caithness Cr,3,h,1311000,12/08/2017,16.7,3150,2,1,853
Glenroy,4/10 Gladstone Pde,2,u,565000,12/08/2017,11.2,3046,1,2,193
Glenroy,111 Loongana Av,3,h,770000,12/08/2017,11.2,3046,1,2,604
Glenroy,45 Stanley St,2,h,1220000,12/08/2017,11.2,3046,1,2,829
Greensborough,55 Booyan Cr,3,h,714000,12/08/2017,16.1,3088,1,1,594
Greensborough,142 Elder St,3,h,815000,12/08/2017,16.1,3088,2,2,609
Hampton East,68 Spring Rd,3,h,1345000,12/08/2017,13.8,3188,1,1,587
Hawthorn,38/44 Burwood Rd,2,u,630000,12/08/2017,5.3,3122,2,2,0
Hawthorn,9/454 Burwood Rd,1,u,420000,12/08/2017,5.3,3122,1,1,0
Hawthorn,5 Connell St,2,h,1857000,12/08/2017,5.3,3122,1,1,230
Hawthorn,3/165 Power St,1,u,370000,12/08/2017,5.3,3122,1,1,0
Hawthorn,3/31 Robinson Rd,3,h,1500000,12/08/2017,5.3,3122,3,2,255
Hawthorn,10 Through St,3,h,1425000,12/08/2017,5.3,3122,1,1,333
Hawthorn,13 Violet Gr,3,h,1910000,12/08/2017,5.3,3122,2,2,242
Hawthorn,3/20 Yarra Gr,3,h,1485000,12/08/2017,5.3,3122,2,2,0
Hawthorn East,2/23 Harold St,1,u,505000,12/08/2017,6.2,3123,1,1,0
Hawthorn East,1/50 Leura Gr,2,u,595000,12/08/2017,6.2,3123,1,1,0
Hawthorn East,4/61 Mayston St,1,u,560000,12/08/2017,6.2,3123,1,1,803
Hawthorn East,211 Rathmines Rd,3,h,2825000,12/08/2017,6.2,3123,1,3,860
Heathmont,11 Atunga Ct,4,h,1031000,12/08/2017,21.3,3135,2,0,1060
Heathmont,38 Daisy St,3,h,1040000,12/08/2017,21.3,3135,1,1,756
Heathmont,23 Viviani Cr,3,h,912000,12/08/2017,21.3,3135,2,2,471
Heidelberg,8/75 Hawdon St,2,u,450000,12/08/2017,8.9,3084,1,0,2020
Heidelberg,32 Powlett St,3,h,1250000,12/08/2017,8.9,3084,1,0,668
Heidelberg Heights,21 Eden St,2,h,650000,12/08/2017,8.8,3081,1,0,683
Heidelberg Heights,23 Eden St,3,h,680000,12/08/2017,8.8,3081,1,0,544
Heidelberg Heights,97 Edwin St,4,h,1645000,12/08/2017,8.8,3081,2,4,596
Heidelberg Heights,4/32 Montgomery St,3,u,720000,12/08/2017,8.8,3081,1,1,146
Heidelberg Heights,396 Waterdale Rd,3,h,697500,12/08/2017,8.8,3081,1,1,430
Heidelberg Heights,564 Waterdale Rd,3,h,810000,12/08/2017,8.8,3081,1,3,619
Heidelberg West,7/459 Waterdale Rd,2,u,463000,12/08/2017,8.8,3081,1,1,90
Highett,3 Port St,3,h,1242000,12/08/2017,16,3190,1,2,700
Highett,4/27 Wilson St,2,u,677500,12/08/2017,16,3190,1,1,130
Hillside,96 Glenbruar Dr,4,h,580000,12/08/2017,18,3037,2,2,600
Hoppers Crossing,7 Berberis Pl,4,h,540000,12/08/2017,18.4,3029,2,2,650
Hoppers Crossing,182 Morris Rd,3,h,516000,12/08/2017,18.4,3029,1,1,537
Hughesdale,10 Bowen St,4,h,1570000,12/08/2017,12.3,3166,2,1,455
Hurstbridge,40 Anzac Av,5,h,790000,12/08/2017,26.1,3099,2,2,1034
Ivanhoe,19 Belmont Rd,2,h,2400000,12/08/2017,7.8,3079,1,0,1110
Ivanhoe,6 Edwin St,3,h,950000,12/08/2017,7.8,3079,1,2,360
Jacana,47 Lorraine Cr,3,h,550000,12/08/2017,14,3047,1,2,704
Keilor East,20A Etka Av,4,t,1022000,12/08/2017,11.7,3033,2,2,284
Keilor East,50 Milleara Rd,3,h,850000,12/08/2017,11.7,3033,1,1,597
Keilor East,1/74 Parkside Av,3,t,518500,12/08/2017,11.7,3033,1,1,165
Kensington,33 Kensington Rd,3,h,1225000,12/08/2017,3.4,3031,2,2,223
Kew,64 Adeney Av,5,h,2660000,12/08/2017,5.4,3101,2,2,696
Kew,56 Hartington St,3,h,1510000,12/08/2017,5.4,3101,1,2,446
Kew,31/380 High St,2,u,802000,12/08/2017,5.4,3101,1,1,0
Kew,3/33 Parkhill Rd,3,t,1007000,12/08/2017,5.4,3101,2,1,0
Kew,43 Rowland St,7,h,4050000,12/08/2017,5.4,3101,4,2,725
Kew,2 Tregarron Av,4,h,2550000,12/08/2017,5.4,3101,2,3,776
Kew,3/32 Wimba Av,2,u,860000,12/08/2017,5.4,3101,2,1,0
Kew East,6 Hamilton St,2,h,1840000,12/08/2017,7.3,3102,2,2,697
Kew East,4 Meldrum St,4,h,1750000,12/08/2017,7.3,3102,2,2,696
Keysborough,3 Scotch Av,2,t,688000,12/08/2017,25.2,3173,2,1,240
Kingsville,3/14 Edgar St,3,u,570000,12/08/2017,6.4,3012,1,1,118
Kingsville,182 Williamstown Rd,3,h,900000,12/08/2017,6.4,3012,1,1,275
Kurunjang,17 Narebar Ct,4,h,345000,12/08/2017,31.7,3337,1,0,651
Lalor,312 Edgars Rd,3,h,570000,12/08/2017,16.3,3075,1,2,525
Langwarrin,5 Athol Ct,3,h,650000,12/08/2017,41,3910,3,2,1060
Lower Plenty,1/29 Main Rd,2,u,420000,12/08/2017,14.6,3093,1,1,119
Maidstone,3/25 Cathcart St,2,t,642500,12/08/2017,6.4,3012,2,1,126
Maidstone,16A Madden St,3,h,798000,12/08/2017,6.4,3012,2,2,159
Maidstone,47A Madden St,3,h,755000,12/08/2017,6.4,3012,2,2,0
Maidstone,3/13 Winston St,3,t,710000,12/08/2017,6.4,3012,2,2,186
Malvern,20 Coonil Cr,4,h,4050000,12/08/2017,5.9,3144,3,2,787
Malvern,1219 Malvern Rd,3,h,1650000,12/08/2017,5.9,3144,1,2,354
Malvern,30 Warner St,3,h,2020000,12/08/2017,5.9,3144,2,2,400
Malvern East,34 Kerferd St,4,h,3000000,12/08/2017,8.4,3145,3,3,736
Malvern East,431 Wattletree Rd,3,h,2500000,12/08/2017,8.4,3145,3,3,1011
Malvern East,641 Waverley Rd,3,h,2500000,12/08/2017,8.4,3145,1,2,1128
Maribyrnong,13 Cedar Dr,3,h,1200000,12/08/2017,4.3,3032,2,2,352
Maribyrnong,2/10 Pridham St,3,t,940000,12/08/2017,4.3,3032,2,2,366
McKinnon,41 McKinnon Rd,2,h,1200000,12/08/2017,11.4,3204,1,2,397
Melton West,7 Haywood Gr,4,h,600000,12/08/2017,31.7,3337,2,2,935
Mentone,6 Dallas St,3,h,900000,12/08/2017,20,3194,1,2,585
Mentone,5 Napier St,4,h,2025000,12/08/2017,20,3194,2,2,408
Mernda,4 Vasari Gdns,4,h,630000,12/08/2017,25.9,3754,2,2,475
Mitcham,9 Davison St,3,h,1071000,12/08/2017,17.2,3132,1,2,684
Mitcham,9/21 Doncaster East Rd,3,t,973000,12/08/2017,17.2,3132,2,2,323
Montmorency,8 Grand Bvd,3,h,881100,12/08/2017,16.2,3094,2,4,786
Moonee Ponds,38 Bent St,2,h,1060000,12/08/2017,6.2,3039,1,1,283
Moonee Ponds,39 Taylor St,3,h,1225000,12/08/2017,6.2,3039,2,2,674
Mooroolbark,39 Diane Cr,3,h,930000,12/08/2017,26.5,3138,1,4,905
Mordialloc,8 Ashmore Av,4,h,1800000,12/08/2017,21.5,3195,2,2,656
Mordialloc,6 Winterset Cl,4,h,1440000,12/08/2017,21.5,3195,2,2,695
Mount Waverley,1/37 Bennett Av,3,t,900000,12/08/2017,14.2,3149,2,2,344
Mount Waverley,1/21 Herbert St,2,u,730000,12/08/2017,14.2,3149,1,1,292
Mount Waverley,44 William St,5,h,2558000,12/08/2017,14.2,3149,5,2,667
Mulgrave,95 Wanda St,4,h,1001000,12/08/2017,18.8,3170,2,7,771
Narre Warren,6 Forsyth Ct,4,h,655000,12/08/2017,34.1,3805,2,2,638
Newport,77 Farm St,2,h,1050000,12/08/2017,6.2,3015,1,0,571
Newport,5/13 Liley St,3,t,730000,12/08/2017,6.2,3015,2,2,200
Newport,50 Peel St,3,h,1195000,12/08/2017,6.2,3015,2,2,358
Newport,46A Schutt St,4,h,923000,12/08/2017,6.2,3015,2,2,224
Newport,2/22 Thorpe St,2,u,600000,12/08/2017,6.2,3015,1,1,163
Niddrie,45 Muriel St,3,h,1230000,12/08/2017,10.4,3042,2,1,324
North Melbourne,60 Arden St,4,h,1475000,12/08/2017,1.8,3051,2,1,137
North Melbourne,50/171 Flemington Rd,2,u,450000,12/08/2017,1.8,3051,1,1,0
North Melbourne,19/49 Haines St,2,u,525000,12/08/2017,1.8,3051,1,1,1618
Northcote,41 Barry St,3,h,1225000,12/08/2017,5.3,3070,1,2,260
Northcote,40 Gadd St,4,h,1955000,12/08/2017,5.3,3070,2,1,5
Northcote,21 Simpson St,3,h,2775000,12/08/2017,5.3,3070,1,2,901
Nunawading,23 High St,3,h,1310000,12/08/2017,15.4,3131,1,2,717
Oakleigh,6 Gillon Ct,4,h,1415000,12/08/2017,12.3,3166,2,3,588
Oakleigh South,3/6 Reid St,2,u,601000,12/08/2017,15.5,3167,1,1,0
Ormond,12/26 Lillimur Rd,2,u,440000,12/08/2017,11.4,3204,1,1,1100
Ormond,22/30 Lillimur Rd,1,u,370000,12/08/2017,11.4,3204,1,1,2029
Parkdale,8 Hicks St,3,h,1051000,12/08/2017,21.5,3195,2,2,597
Parkdale,1/41 Seventh St,3,t,1206000,12/08/2017,21.5,3195,2,2,300
Pascoe Vale,1/22 Archibald St,3,t,900000,12/08/2017,8.5,3044,2,1,0
Pascoe Vale,14 Oakbank Gr,3,h,940000,12/08/2017,8.5,3044,1,2,587
Pascoe Vale,2/566 Pascoe Vale Rd,1,u,257500,12/08/2017,8.5,3044,1,1,0
Pascoe Vale,4/566 Pascoe Vale Rd,1,u,257500,12/08/2017,8.5,3044,1,1,995
Pascoe Vale,17 Valerie St,3,h,1114000,12/08/2017,8.5,3044,2,2,256
Point Cook,4 Hewett Dr,3,h,520000,12/08/2017,14.7,3030,2,2,312
Point Cook,133 Lennon Bvd,4,h,715000,12/08/2017,14.7,3030,2,2,630
Port Melbourne,25 Barak Rd,3,h,1900000,12/08/2017,3.5,3207,2,3,337
Port Melbourne,202/90 Beach St,2,u,1480000,12/08/2017,3.5,3207,2,2,0
Port Melbourne,305/38 Nott St,2,u,760000,12/08/2017,3.5,3207,2,1,0
Prahran,19 Airlie Av,4,h,2635000,12/08/2017,4.6,3181,2,2,401
Prahran,95 Chomley St,2,h,1250000,12/08/2017,4.6,3181,1,0,192
Prahran,4/24 Grandview Gr,1,u,400000,12/08/2017,4.6,3181,1,2,0
Prahran,8 Linden Ct,4,h,4200000,12/08/2017,4.6,3181,2,2,787
Prahran,11A Percy St,2,h,1310000,12/08/2017,4.6,3181,2,1,78
Prahran,20/20 St Edmonds Rd,2,u,626000,12/08/2017,4.6,3181,1,2,0
Preston,19 Bruce St,3,h,1270000,12/08/2017,8.4,3072,2,2,585
Preston,210 Gower St,3,h,980000,12/08/2017,8.4,3072,1,5,581
Preston,66 McNamara St,4,h,1148000,12/08/2017,8.4,3072,1,2,552
Princes Hill,78 Arnold St,3,h,1540000,12/08/2017,3.5,3054,2,1,288
Reservoir,32A Broadhurst Av,4,h,1210000,12/08/2017,12,3073,3,4,725
Reservoir,13 Clinnick St,3,h,935000,12/08/2017,12,3073,1,2,529
Reservoir,22 Dyson St,3,h,510000,12/08/2017,12,3073,2,2,292
Reservoir,39 Gertz Av,5,h,861000,12/08/2017,12,3073,3,2,650
Reservoir,1053 High St,3,h,732000,12/08/2017,12,3073,1,2,952
Reservoir,13 Nutwood St,4,h,755000,12/08/2017,12,3073,2,2,479
Reservoir,1/72 Pine St,1,u,325000,12/08/2017,12,3073,1,1,60
Reservoir,52 Powell St,4,h,1200000,12/08/2017,12,3073,2,2,499
Ringwood,12 Gordon Ct,3,h,1450000,12/08/2017,19.9,3134,2,2,1555
Ringwood,6A Heather Gr,3,h,800000,12/08/2017,19.9,3134,2,1,461
Ringwood,1/14 Paxton St,2,u,655000,12/08/2017,19.9,3134,1,1,306
Ringwood North,41 Felix Cr,4,h,812000,12/08/2017,19.9,3134,2,2,962
Rosanna,157 Bellevue Av,3,h,1400000,12/08/2017,8.9,3084,2,2,697
Rosanna,7 Pilgrim Ct,5,h,1170000,12/08/2017,8.9,3084,3,3,694
Rowville,38 Armstrong Dr,5,h,970000,12/08/2017,23.5,3178,3,2,725
Sandringham,26 Kirkwood Av,5,h,3350000,12/08/2017,15.2,3191,4,4,700
Sandringham,76 Vincent St,5,h,2255000,12/08/2017,15.2,3191,3,2,556
Scoresby,5 Drysdale Ct,3,h,870000,12/08/2017,22.2,3179,2,2,590
Seddon,124 Albert St,4,h,1870000,12/08/2017,5.1,3011,2,2,457
South Melbourne,13/297 Dorcas St,3,t,1750000,12/08/2017,1.9,3205,3,2,100
South Melbourne,426 Dorcas St,4,h,1800000,12/08/2017,1.9,3205,3,1,153
South Melbourne,173 Nelson Rd,4,h,3825000,12/08/2017,1.9,3205,3,0,280
South Morang,15 Vincent Dr,4,h,485000,12/08/2017,20.5,3752,2,2,196
South Yarra,2/1 Alexandra Av,2,u,1350000,12/08/2017,2.7,3141,2,1,0
South Yarra,44/100 Commercial Rd,3,u,940000,12/08/2017,2.7,3141,2,3,0
South Yarra,10/20 Cromwell Rd,1,u,410000,12/08/2017,2.7,3141,1,1,0
South Yarra,2/12 Kensington Rd,2,u,980000,12/08/2017,2.7,3141,1,0,0
South Yarra,104/5 Wilson St,1,u,380000,12/08/2017,2.7,3141,1,0,0
Southbank,17/30 Miles St,2,u,625000,12/08/2017,0.7,3006,1,1,0
Springvale,67 Glendale Rd,6,h,917000,12/08/2017,20.8,3171,2,2,869
St Albans,38 Charlbury Gr,4,h,632500,12/08/2017,14,3021,2,2,592
St Albans,148 Power St,3,h,702000,12/08/2017,14,3021,0,0,600
St Kilda,12/14 Chapel St,2,u,701000,12/08/2017,5,3182,1,0,0
St Kilda,48 Greeves St,4,h,1600000,12/08/2017,5,3182,2,3,613
Strathmore,78 Bulla Rd,7,h,2000000,12/08/2017,8.2,3041,3,4,608
Strathmore,5 Kilburn St,4,h,1610000,12/08/2017,8.2,3041,3,2,861
Strathmore,38 Upland Rd,3,h,1742000,12/08/2017,8.2,3041,2,3,697
Strathmore,47 York St,3,h,1016000,12/08/2017,8.2,3041,2,1,304
Sunshine,75 Duke St,3,h,700000,12/08/2017,10.5,3020,2,1,485
Sunshine,80 Wright St,2,h,615000,12/08/2017,10.5,3020,1,0,418
Sunshine West,60 Murray St,3,h,650000,12/08/2017,10.5,3020,1,2,691
Surrey Hills,37 Newton St,5,h,2400000,12/08/2017,10.2,3127,3,2,593
Surrey Hills,3/51 Park Rd,3,t,938000,12/08/2017,10.2,3127,1,2,271
Surrey Hills,66 Union Rd,4,h,2290000,12/08/2017,10.2,3127,2,2,910
Surrey Hills,424 Whitehorse Rd,3,h,1775000,12/08/2017,10.2,3127,2,2,780
Sydenham,8 Stockyard Cl,3,h,659500,12/08/2017,18,3037,2,4,665
Tarneit,37 Tyler Cr,4,h,505000,12/08/2017,18.4,3029,2,2,498
Tarneit,4 Welford St,4,h,560000,12/08/2017,18.4,3029,2,2,452
Taylors Lakes,21 Fastnet Dr,4,h,701000,12/08/2017,15.5,3038,2,2,651
Templestowe,7 Atkinson St,4,h,2600000,12/08/2017,15.5,3106,2,3,1330
Templestowe,67 Hawtin St,4,h,1205000,12/08/2017,15.5,3106,2,2,646
Templestowe,270 Serpells Rd,5,h,1750000,12/08/2017,15.5,3106,3,2,787
Templestowe,25 Templemore Dr,4,h,1350000,12/08/2017,15.5,3106,2,2,1025
Templestowe,5 Timothy Ct,5,h,2300000,12/08/2017,15.5,3106,3,3,4001
Templestowe,4 Wynnewood Ct,5,h,2330000,12/08/2017,15.5,3106,2,2,862
Templestowe Lower,38 Caroline Dr,3,h,1350000,12/08/2017,12.4,3107,2,3,725
Templestowe Lower,53 Fyfe Dr,5,h,1410000,12/08/2017,12.4,3107,2,2,648
Templestowe Lower,24 Marcus Rd,3,h,1204000,12/08/2017,12.4,3107,1,2,716
The Basin,14 Bayview Cr,3,h,610000,12/08/2017,27,3154,1,0,1281
Thomastown,8 Barbara Ct,4,h,760000,12/08/2017,15.3,3074,1,2,695
Thomastown,5 Natalie Ct,3,h,670000,12/08/2017,15.3,3074,2,2,541
Toorak,3/716 Orrong Rd,3,u,1860000,12/08/2017,4.1,3142,2,2,0
Toorak,9/758 Orrong Rd,3,u,1400000,12/08/2017,4.1,3142,2,2,0
Toorak,6/14 Woorigoleen Rd,3,u,1350000,12/08/2017,4.1,3142,2,1,187
Travancore,112 Baroda St,4,h,2070000,12/08/2017,4.3,3032,3,2,291
Vermont,25 Caldwell Rd,3,h,865000,12/08/2017,17.2,3133,1,2,603
Vermont,11 Manhattan Sq,4,h,980000,12/08/2017,17.2,3133,2,0,539
Vermont South,9 Coltain St,4,h,950000,12/08/2017,17.2,3133,2,2,660
Viewbank,32 Sherlowe Cr,4,h,1295000,12/08/2017,8.9,3084,2,2,702
Watsonia,11 Eclipse Cr,4,h,788800,12/08/2017,14.5,3087,2,4,631
Watsonia,1B High St,3,h,900000,12/08/2017,14.5,3087,2,2,280
Watsonia,61 Princes St,3,h,700000,12/08/2017,14.5,3087,1,1,530
Werribee,3 Argyle Cr,4,h,455000,12/08/2017,14.7,3030,1,4,534
Werribee,4 Gossamer St,3,h,483000,12/08/2017,14.7,3030,1,2,569
Werribee,24 Swallow St,3,h,455000,12/08/2017,14.7,3030,1,1,610
West Footscray,18 Molesworth Ct,4,h,1276000,12/08/2017,6.4,3012,2,1,323
Westmeadows,63 Kenny St,3,h,700000,12/08/2017,16.5,3049,2,4,673
Westmeadows,12 Tylden Pl,3,h,729000,12/08/2017,16.5,3049,1,1,672
Wheelers Hill,18 Garnett Rd,4,h,1184000,12/08/2017,16.7,3150,2,2,700
Wheelers Hill,3 Jensen Ct,4,h,1157000,12/08/2017,16.7,3150,2,2,752
Wheelers Hill,19 Kooringa Cr,5,h,1100000,12/08/2017,16.7,3150,2,2,672
Williamstown,119 Hannan St,4,h,2200000,12/08/2017,6.8,3016,3,2,650
Windsor,27 Andrew St,2,h,865000,12/08/2017,4.6,3181,2,0,70
Wonga Park,2 Rindlebrook Pl,3,h,900000,12/08/2017,25.2,3115,2,2,0
Wyndham Vale,6 Melliodora Ct,4,h,500000,12/08/2017,27.2,3024,2,1,512
Yarraville,1/23 Bena St,4,h,1142000,12/08/2017,6.3,3013,3,2,234
Yarraville,39 Benbow St,3,h,1100000,12/08/2017,6.3,3013,1,6,732
Yarraville,33A Severn St,2,h,780000,12/08/2017,6.3,3013,1,1,178
Yarraville,19/37 Stephen St,3,h,920000,12/08/2017,6.3,3013,2,2,182
Yarraville,8/232 Williamstown Rd,2,u,500000,12/08/2017,6.3,3013,1,1,0
Albanvale,33 Robyn Av,4,h,655000,15/07/2017,14,3021,3,3,531
Altona,43 David St,4,h,890000,15/07/2017,11,3018,1,1,499
Altona,35 Lowe Av,4,h,935000,15/07/2017,11,3018,2,2,629
Altona,65 Sargood St,3,t,815000,15/07/2017,11,3018,2,2,159
Altona Meadows,2/6 Carling Ct,3,u,440500,15/07/2017,15.5,3028,1,1,205
Altona North,4/15 Stapley Cr,3,u,451500,15/07/2017,9.4,3025,1,1,180
Ascot Vale,24/157 Epsom Rd,3,u,825000,15/07/2017,4.3,3032,2,2,2905
Ascot Vale,2/25 Harold St,2,u,425500,15/07/2017,4.3,3032,1,1,1727
Ascot Vale,20 Kent St,2,h,920000,15/07/2017,4.3,3032,2,0,234
Ascot Vale,8/39 Maribyrnong Rd,3,t,762000,15/07/2017,4.3,3032,1,1,0
Ascot Vale,37 Roxburgh St,3,h,1306000,15/07/2017,4.3,3032,1,0,199
Ascot Vale,1/129 The Parade,2,u,566000,15/07/2017,4.3,3032,1,1,1017
Ashwood,10 Kiewa St,3,h,1420000,15/07/2017,10.2,3147,1,1,726
Aspendale,5/148 Nepean Hwy,3,t,805000,15/07/2017,21.5,3195,2,2,0
Avondale Heights,9 Thompson St,4,h,934000,15/07/2017,9.5,3034,2,1,581
Balaclava,1/36 The Avenue,2,u,585000,15/07/2017,6.4,3183,1,1,598
Balwyn,92 Winmalee Rd,3,h,2330000,15/07/2017,7.9,3103,2,4,656
Balwyn North,1/54 Maud St,3,t,1721000,15/07/2017,9.7,3104,2,2,301
Bayswater North,20 Blandford Cr,3,h,650000,15/07/2017,23.2,3153,1,2,787
Bayswater North,17 Kalawar Av,3,h,762000,15/07/2017,23.2,3153,2,2,792
Bentleigh East,1 Pell St,4,h,1384000,15/07/2017,13.8,3165,3,2,631
Blackburn,22 Cootamundra Cr,3,h,1350000,15/07/2017,13.4,3130,2,1,601
Blackburn,17 Hirst St,3,h,1070000,15/07/2017,13.4,3130,1,2,448
Blackburn,18 Masons Rd,2,h,1500000,15/07/2017,13.4,3130,1,1,1021
Blackburn,74 Williams Rd,3,h,1200000,15/07/2017,13.4,3130,2,2,567
Blackburn North,42 Junction Rd,6,h,1200000,15/07/2017,13.4,3130,2,2,675
Blackburn North,169 Springfield Rd,3,h,1100000,15/07/2017,13.4,3130,1,1,614
Blackburn North,1/108 Surrey Rd,2,u,706000,15/07/2017,13.4,3130,1,1,305
Boronia,3 Devenish Rd,3,h,785000,15/07/2017,25,3155,2,2,723
Boronia,10 Hansen Rd,4,h,950000,15/07/2017,25,3155,2,4,2033
Brighton,51 Bay St,4,h,2800000,15/07/2017,10.5,3186,3,2,498
Brighton,37/18 Cochrane St,1,u,290000,15/07/2017,10.5,3186,1,1,0
Broadmeadows,37 Gosford Cr,3,h,570500,15/07/2017,14,3047,1,1,640
Broadmeadows,37 Stanhope St,4,h,631000,15/07/2017,14,3047,2,2,696
Brooklyn,1/42 Nolan Av,2,u,372100,15/07/2017,6.4,3012,1,1,0
Brunswick,15 Hall St,4,h,1350000,15/07/2017,5.2,3056,2,1,372
Brunswick,44 Mitchell St,5,h,1300000,15/07/2017,5.2,3056,2,0,479
Brunswick,23/1 Pottery Ct,1,u,315000,15/07/2017,5.2,3056,1,1,0
Brunswick East,2/111 Victoria St,2,t,702500,15/07/2017,4,3057,2,1,65
Brunswick West,10/3 Allard St,1,u,275000,15/07/2017,5.2,3055,1,1,1388
Brunswick West,22 Henderson St,2,h,835000,15/07/2017,5.2,3055,1,1,207
Bundoora,5 Ball Ct,10,h,900000,15/07/2017,12.1,3083,3,2,313
Bundoora,27 Norfolk Cr,3,h,710000,15/07/2017,12.1,3083,1,1,540
Burwood East,45 Lenna St,3,h,1320000,15/07/2017,14.7,3151,1,1,620
Carnegie,1/11 Rosstown Rd,2,u,480000,15/07/2017,10.1,3163,1,1,830
Carnegie,55 Tranmere Av,3,h,1840000,15/07/2017,10.1,3163,2,1,483
Carnegie,5/40 Woorayl St,2,u,430000,15/07/2017,10.1,3163,1,1,2048
Caroline Springs,45 Abbington Cr,3,h,525000,15/07/2017,14.8,3023,1,1,400
Carrum,20 Parkside Bvd,2,t,495000,15/07/2017,31.2,3197,1,1,198
Carrum Downs,10A William Rd,2,h,403500,15/07/2017,34.9,3201,2,3,339
Caulfield East,13 Lord St,4,h,1550000,15/07/2017,8.4,3145,2,1,642
Caulfield North,4/7 Hudson St,1,u,361000,15/07/2017,7.8,3161,1,1,60
Chadstone,1/3 Evans St,3,u,960000,15/07/2017,11.7,3148,2,2,382
Clayton,1/30 Morton St,3,u,696000,15/07/2017,16.7,3168,1,2,259
Clayton,25 View St,5,h,1115000,15/07/2017,16.7,3168,2,2,590
Clayton,32 Wellington Rd,3,h,1950000,15/07/2017,16.7,3168,1,2,734
Clayton South,48 McMillan St,4,h,962000,15/07/2017,17.5,3169,2,4,724
Coburg,19 Hall St,3,h,900000,15/07/2017,6.7,3058,1,0,227
Collingwood,6/13 Alexander St,1,u,365000,15/07/2017,2,3066,1,0,0
Craigieburn,28/60 Cradle Mountain Dr,2,t,310000,15/07/2017,20.6,3064,1,1,38
